domain_name,target_series,stage_order,forecast_stage,target_period,selected_model,forecast_date,actual_release_date,interval_method,is_primary,eligible_h4,nominal_coverage,point_forecast,actual,forecast_error,prior_observable_error_count,calibration_window_count,minimum_prior_errors,calibration_window,calibration_cutoff_target_period,max_calibration_release_date,interval_half_width,lower_80,upper_80,interval_width,interval_covered,violation,lower_miss,upper_miss,interval_score
Inflation,CPILFESL,4,pre_release,2023-08,Inflation Ridge-AR Ensemble,2023-09-12,2023-09-13,gaussian_rmse,0,1,0.8,2.275900231806615,3.337313093337002,1.0614128615303873,42,42,24,48,2023-07,2023-08-10,3.418417410815371,-1.142517179008756,5.694317642621986,6.836834821630742,1,0,0,0,6.836834821630742
Inflation,CPILFESL,4,pre_release,2023-08,Inflation Ridge-AR Ensemble,2023-09-12,2023-09-13,rolling_q80,0,1,0.8,2.275900231806615,3.337313093337002,1.0614128615303873,42,42,24,48,2023-07,2023-08-10,3.255425189385727,-0.9795249575791121,5.531325421192342,6.510850378771455,1,0,0,0,6.510850378771455
Inflation,CPILFESL,4,pre_release,2023-09,Inflation Ridge-AR Ensemble,2023-10-11,2023-10-12,exp_weighted_q80,1,1,0.8,3.5731038372532655,3.8689617311792546,0.29585789392598905,43,43,24,48,2023-08,2023-09-13,2.6924882198073483,0.8806156174459172,6.265592057060614,5.384976439614697,1,0,0,0,5.384976439614697
Inflation,CPILFESL,4,pre_release,2023-09,Inflation Ridge-AR Ensemble,2023-10-11,2023-10-12,gaussian_rmse,0,1,0.8,3.5731038372532655,3.8689617311792546,0.29585789392598905,43,43,24,48,2023-08,2023-09-13,3.3847969039826955,0.18830693327057002,6.957900741235961,6.769593807965391,1,0,0,0,6.769593807965391
Inflation,CPILFESL,4,pre_release,2023-09,Inflation Ridge-AR Ensemble,2023-10-11,2023-10-12,rolling_q80,0,1,0.8,3.5731038372532655,3.8689617311792546,0.29585789392598905,43,43,24,48,2023-08,2023-09-13,3.255425189385727,0.31767864786753863,6.828529026638993,6.510850378771455,1,0,0,0,6.510850378771455
Inflation,CPILFESL,4,pre_release,2023-10,Inflation Ridge-AR Ensemble,2023-11-13,2023-11-14,exp_weighted_q80,1,1,0.8,3.7823942116855935,2.7162863311584573,-1.0661078805271362,44,44,24,48,2023-09,2023-10-12,2.634028113103186,1.1483660985824073,6.41642232478878,5.268056226206372,1,0,0,0,5.268056226206372
Inflation,CPILFESL,4,pre_release,2023-10,Inflation Ridge-AR Ensemble,2023-11-13,2023-11-14,gaussian_rmse,0,1,0.8,3.7823942116855935,2.7162863311584573,-1.0661078805271362,44,44,24,48,2023-09,2023-10-12,3.34660042442766,0.4357937872579334,7.128994636113253,6.693200848855319,1,0,0,0,6.693200848855319
Inflation,CPILFESL,4,pre_release,2023-10,Inflation Ridge-AR Ensemble,2023-11-13,2023-11-14,rolling_q80,0,1,0.8,3.7823942116855935,2.7162863311584573,-1.0661078805271362,44,44,24,48,2023-09,2023-10-12,3.255425189385727,0.5269690222998666,7.037819401071321,6.510850378771455,1,0,0,0,6.510850378771455
Inflation,CPILFESL,4,pre_release,2023-11,Inflation Ridge-AR Ensemble,2023-12-11,2023-12-12,exp_weighted_q80,1,1,0.8,3.0767853570773265,3.4097929346401656,0.33300757756283916,45,45,24,48,2023-10,2023-11-14,2.634028113103186,0.4427572439741403,5.710813470180513,5.268056226206372,1,0,0,0,5.268056226206372
Inflation,CPILFESL,4,pre_release,2023-11,Inflation Ridge-AR Ensemble,2023-12-11,2023-12-12,gaussian_rmse,0,1,0.8,3.0767853570773265,3.4097929346401656,0.33300757756283916,45,45,24,48,2023-10,2023-11-14,3.315468840392239,-0.23868348331491251,6.3922541974695655,6.630937680784478,1,0,0,0,6.630937680784478
Inflation,CPILFESL,4,pre_release,2023-11,Inflation Ridge-AR Ensemble,2023-12-11,2023-12-12,rolling_q80,0,1,0.8,3.0767853570773265,3.4097929346401656,0.33300757756283916,45,45,24,48,2023-10,2023-11-14,3.255425189385727,-0.17863983230840041,6.332210546463053,6.510850378771454,1,0,0,0,6.510850378771454
Inflation,CPILFESL,4,pre_release,2023-12,Inflation Ridge-AR Ensemble,2024-01-10,2024-01-11,exp_weighted_q80,1,1,0.8,3.3343588009284364,3.702836181051339,0.36847738012290243,46,46,24,48,2023-11,2023-12-12,2.4046987753260973,0.9296600256023391,5.739057576254534,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2023-12,Inflation Ridge-AR Ensemble,2024-01-10,2024-01-11,gaussian_rmse,0,1,0.8,3.3343588009284364,3.702836181051339,0.36847738012290243,46,46,24,48,2023-11,2023-12-12,3.2798367634607835,0.05452203746765294,6.61419556438922,6.559673526921568,1,0,0,0,6.559673526921568
Inflation,CPILFESL,4,pre_release,2023-12,Inflation Ridge-AR Ensemble,2024-01-10,2024-01-11,rolling_q80,0,1,0.8,3.3343588009284364,3.702836181051339,0.36847738012290243,46,46,24,48,2023-11,2023-12-12,2.804621027774858,0.5297377731535784,6.138979828703294,5.609242055549716,1,0,0,0,5.609242055549716
Inflation,CPILFESL,4,pre_release,2024-01,Inflation Ridge-AR Ensemble,2024-02-12,2024-02-13,exp_weighted_q80,1,1,0.8,3.271221175351303,4.699462866511794,1.4282416911604914,47,47,24,48,2023-12,2024-01-11,2.4046987753260973,0.8665224000252056,5.6759199506774,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2024-01,Inflation Ridge-AR Ensemble,2024-02-12,2024-02-13,gaussian_rmse,0,1,0.8,3.271221175351303,4.699462866511794,1.4282416911604914,47,47,24,48,2023-12,2024-01-11,3.2454883162266346,0.025732859124668384,6.516709491577938,6.49097663245327,1,0,0,0,6.49097663245327
Inflation,CPILFESL,4,pre_release,2024-01,Inflation Ridge-AR Ensemble,2024-02-12,2024-02-13,rolling_q80,0,1,0.8,3.271221175351303,4.699462866511794,1.4282416911604914,47,47,24,48,2023-12,2024-01-11,2.804621027774858,0.46660014757644497,6.075842203126161,5.609242055549716,1,0,0,0,5.609242055549716
Inflation,CPILFESL,4,pre_release,2024-02,Inflation Ridge-AR Ensemble,2024-03-11,2024-03-12,exp_weighted_q80,1,1,0.8,3.9466937547370136,4.293317468662039,0.34662371392502545,48,48,24,48,2024-01,2024-02-13,2.4046987753260973,1.5419949794109162,6.35139253006311,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2024-02,Inflation Ridge-AR Ensemble,2024-03-11,2024-03-12,gaussian_rmse,0,1,0.8,3.9466937547370136,4.293317468662039,0.34662371392502545,48,48,24,48,2024-01,2024-02-13,3.2223515440103516,0.7243422107266619,7.169045298747365,6.444703088020703,1,0,0,0,6.444703088020703
Inflation,CPILFESL,4,pre_release,2024-02,Inflation Ridge-AR Ensemble,2024-03-11,2024-03-12,rolling_q80,0,1,0.8,3.9466937547370136,4.293317468662039,0.34662371392502545,48,48,24,48,2024-01,2024-02-13,2.804621027774858,1.1420727269621556,6.751314782511871,5.609242055549716,1,0,0,0,5.609242055549716
Inflation,CPILFESL,4,pre_release,2024-03,Inflation Ridge-AR Ensemble,2024-04-09,2024-04-10,exp_weighted_q80,1,1,0.8,3.740470300294147,4.300746541576217,0.5602762412820699,49,48,24,48,2024-02,2024-03-12,2.4046987753260973,1.3357715249680497,6.145169075620244,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2024-03,Inflation Ridge-AR Ensemble,2024-04-09,2024-04-10,gaussian_rmse,0,1,0.8,3.740470300294147,4.300746541576217,0.5602762412820699,49,48,24,48,2024-02,2024-03-12,3.2217062313900393,0.5187640689041078,6.962176531684186,6.443412462780078,1,0,0,0,6.443412462780078
Inflation,CPILFESL,4,pre_release,2024-03,Inflation Ridge-AR Ensemble,2024-04-09,2024-04-10,rolling_q80,0,1,0.8,3.740470300294147,4.300746541576217,0.5602762412820699,49,48,24,48,2024-02,2024-03-12,2.804621027774858,0.9358492725192891,6.545091328069005,5.609242055549716,1,0,0,0,5.609242055549716
Inflation,CPILFESL,4,pre_release,2024-04,Inflation Ridge-AR Ensemble,2024-05-14,2024-05-15,exp_weighted_q80,1,1,0.8,3.402049498081756,3.496029714526827,0.09398021644507093,50,48,24,48,2024-03,2024-04-10,2.1808170947045147,1.2212324033772415,5.582866592786271,4.361634189409029,1,0,0,0,4.361634189409029
Inflation,CPILFESL,4,pre_release,2024-04,Inflation Ridge-AR Ensemble,2024-05-14,2024-05-15,gaussian_rmse,0,1,0.8,3.402049498081756,3.496029714526827,0.09398021644507093,50,48,24,48,2024-03,2024-04-10,3.157732274649941,0.24431722343181494,6.559781772731697,6.315464549299882,1,0,0,0,6.315464549299882
Inflation,CPILFESL,4,pre_release,2024-04,Inflation Ridge-AR Ensemble,2024-05-14,2024-05-15,rolling_q80,0,1,0.8,3.402049498081756,3.496029714526827,0.09398021644507093,50,48,24,48,2024-03,2024-04-10,2.6924882198073483,0.7095612782744078,6.0945377178891045,5.384976439614697,1,0,0,0,5.384976439614697
Inflation,CPILFESL,4,pre_release,2024-05,Inflation Ridge-AR Ensemble,2024-06-11,2024-06-12,exp_weighted_q80,1,1,0.8,3.0812543917356687,1.9554491698148269,-1.1258052219208419,51,48,24,48,2024-04,2024-05-15,2.1380775708680835,0.9431768208675853,5.219331962603752,4.276155141736167,1,0,0,0,4.276155141736167
Inflation,CPILFESL,4,pre_release,2024-05,Inflation Ridge-AR Ensemble,2024-06-11,2024-06-12,gaussian_rmse,0,1,0.8,3.0812543917356687,1.9554491698148269,-1.1258052219208419,51,48,24,48,2024-04,2024-05-15,2.954533935819983,0.12672045591568581,6.035788327555652,5.909067871639966,1,0,0,0,5.909067871639966
Inflation,CPILFESL,4,pre_release,2024-05,Inflation Ridge-AR Ensemble,2024-06-11,2024-06-12,rolling_q80,0,1,0.8,3.0812543917356687,1.9554491698148269,-1.1258052219208419,51,48,24,48,2024-04,2024-05-15,2.634028113103186,0.44722627863248254,5.715282504838855,5.268056226206372,1,0,0,0,5.268056226206372
Inflation,CPILFESL,4,pre_release,2024-06,Inflation Ridge-AR Ensemble,2024-07-10,2024-07-11,exp_weighted_q80,1,1,0.8,2.3905180151730976,0.7767649520374675,-1.61375306313563,52,48,24,48,2024-05,2024-06-12,2.086051985208241,0.3044660299648565,4.476570000381338,4.172103970416481,1,0,0,0,4.172103970416481
Inflation,CPILFESL,4,pre_release,2024-06,Inflation Ridge-AR Ensemble,2024-07-10,2024-07-11,gaussian_rmse,0,1,0.8,2.3905180151730976,0.7767649520374675,-1.61375306313563,52,48,24,48,2024-05,2024-06-12,2.9564481476623357,-0.5659301324892381,5.346966162835433,5.912896295324671,1,0,0,0,5.912896295324671
Inflation,CPILFESL,4,pre_release,2024-06,Inflation Ridge-AR Ensemble,2024-07-10,2024-07-11,rolling_q80,0,1,0.8,2.3905180151730976,0.7767649520374675,-1.61375306313563,52,48,24,48,2024-05,2024-06-12,2.634028113103186,-0.2435100979300886,5.024546128276284,5.268056226206372,1,0,0,0,5.268056226206372
Inflation,CPILFESL,4,pre_release,2024-07,Inflation Ridge-AR Ensemble,2024-08-13,2024-08-14,exp_weighted_q80,1,1,0.8,1.8077378756832885,1.9811120946506833,0.1733742189673948,53,48,24,48,2024-06,2024-07-11,2.0499219933015933,-0.24218411761830483,3.857659868984882,4.099843986603187,1,0,0,0,4.099843986603187
Inflation,CPILFESL,4,pre_release,2024-07,Inflation Ridge-AR Ensemble,2024-08-13,2024-08-14,gaussian_rmse,0,1,0.8,1.8077378756832885,1.9811120946506833,0.1733742189673948,53,48,24,48,2024-06,2024-07-11,2.97134299901388,-1.1636051233305915,4.7790808746971685,5.94268599802776,1,0,0,0,5.94268599802776
Inflation,CPILFESL,4,pre_release,2024-07,Inflation Ridge-AR Ensemble,2024-08-13,2024-08-14,rolling_q80,0,1,0.8,1.8077378756832885,1.9811120946506833,0.1733742189673948,53,48,24,48,2024-06,2024-07-11,2.634028113103186,-0.8262902374198977,4.441765988786475,5.268056226206372,1,0,0,0,5.268056226206372
Inflation,CPILFESL,4,pre_release,2024-08,Inflation Ridge-AR Ensemble,2024-09-10,2024-09-11,exp_weighted_q80,1,1,0.8,2.145121294256345,3.3671574140669236,1.2220361198105785,54,48,24,48,2024-07,2024-08-14,2.0499219933015933,0.09519930095475182,4.195043287557938,4.099843986603187,1,0,0,0,4.099843986603187
Inflation,CPILFESL,4,pre_release,2024-08,Inflation Ridge-AR Ensemble,2024-09-10,2024-09-11,gaussian_rmse,0,1,0.8,2.145121294256345,3.3671574140669236,1.2220361198105785,54,48,24,48,2024-07,2024-08-14,2.8585380816396166,-0.7134167873832715,5.003659375895962,5.717076163279234,1,0,0,0,5.717076163279234
Inflation,CPILFESL,4,pre_release,2024-08,Inflation Ridge-AR Ensemble,2024-09-10,2024-09-11,rolling_q80,0,1,0.8,2.145121294256345,3.3671574140669236,1.2220361198105785,54,48,24,48,2024-07,2024-08-14,2.4046987753260973,-0.2595774810697522,4.5498200695824424,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2024-09,Inflation Ridge-AR Ensemble,2024-10-09,2024-10-10,exp_weighted_q80,1,1,0.8,3.396709066110548,3.7431240197996374,0.34641495368908926,55,48,24,48,2024-08,2024-09-11,1.9350969844621124,1.4616120816484357,5.331806050572661,3.8701939689242253,1,0,0,0,3.8701939689242253
Inflation,CPILFESL,4,pre_release,2024-09,Inflation Ridge-AR Ensemble,2024-10-09,2024-10-10,gaussian_rmse,0,1,0.8,3.396709066110548,3.7431240197996374,0.34641495368908926,55,48,24,48,2024-08,2024-09-11,2.8674450549132,0.5292640111973483,6.264154121023748,5.7348901098264,1,0,0,0,5.7348901098264
Inflation,CPILFESL,4,pre_release,2024-09,Inflation Ridge-AR Ensemble,2024-10-09,2024-10-10,rolling_q80,0,1,0.8,3.396709066110548,3.7431240197996374,0.34641495368908926,55,48,24,48,2024-08,2024-09-11,2.4046987753260973,0.9920102907844508,5.801407841436646,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2024-10,Inflation Ridge-AR Ensemble,2024-11-12,2024-11-13,exp_weighted_q80,1,1,0.8,3.3127356311400638,3.3584847110301297,0.045749079890065936,56,48,24,48,2024-09,2024-10-10,1.9350969844621124,1.3776386466779513,5.247832615602176,3.870193968924225,1,0,0,0,3.870193968924225
Inflation,CPILFESL,4,pre_release,2024-10,Inflation Ridge-AR Ensemble,2024-11-12,2024-11-13,gaussian_rmse,0,1,0.8,3.3127356311400638,3.3584847110301297,0.045749079890065936,56,48,24,48,2024-09,2024-10-10,2.867801307752916,0.44493432338714767,6.180536938892979,5.735602615505831,1,0,0,0,5.735602615505831
Inflation,CPILFESL,4,pre_release,2024-10,Inflation Ridge-AR Ensemble,2024-11-12,2024-11-13,rolling_q80,0,1,0.8,3.3127356311400638,3.3584847110301297,0.045749079890065936,56,48,24,48,2024-09,2024-10-10,2.4046987753260973,0.9080368558139664,5.717434406466161,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2024-11,Inflation Ridge-AR Ensemble,2024-12-10,2024-12-11,exp_weighted_q80,1,1,0.8,2.9860472856082425,3.69131922257111,0.7052719369628675,57,48,24,48,2024-10,2024-11-13,1.858704570981132,1.1273427146271104,4.844751856589374,3.7174091419622637,1,0,0,0,3.7174091419622637
Inflation,CPILFESL,4,pre_release,2024-11,Inflation Ridge-AR Ensemble,2024-12-10,2024-12-11,gaussian_rmse,0,1,0.8,2.9860472856082425,3.69131922257111,0.7052719369628675,57,48,24,48,2024-10,2024-11-13,2.865492493443189,0.12055479216505338,5.851539779051432,5.730984986886378,1,0,0,0,5.730984986886378
Inflation,CPILFESL,4,pre_release,2024-11,Inflation Ridge-AR Ensemble,2024-12-10,2024-12-11,rolling_q80,0,1,0.8,2.9860472856082425,3.69131922257111,0.7052719369628675,57,48,24,48,2024-10,2024-11-13,2.4046987753260973,0.5813485102821452,5.39074606093434,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2024-12,Inflation Ridge-AR Ensemble,2025-01-14,2025-01-15,exp_weighted_q80,1,1,0.8,3.3068283700033554,2.697047757829907,-0.6097806121734486,58,48,24,48,2024-11,2024-12-11,1.858704570981132,1.4481237990222233,5.1655329409844875,3.717409141962264,1,0,0,0,3.717409141962264
Inflation,CPILFESL,4,pre_release,2024-12,Inflation Ridge-AR Ensemble,2025-01-14,2025-01-15,gaussian_rmse,0,1,0.8,3.3068283700033554,2.697047757829907,-0.6097806121734486,58,48,24,48,2024-11,2024-12-11,2.8489699847070526,0.45785838529630274,6.155798354710408,5.697939969414104,1,0,0,0,5.697939969414104
Inflation,CPILFESL,4,pre_release,2024-12,Inflation Ridge-AR Ensemble,2025-01-14,2025-01-15,rolling_q80,0,1,0.8,3.3068283700033554,2.697047757829907,-0.6097806121734486,58,48,24,48,2024-11,2024-12-11,2.4046987753260973,0.9021295946772581,5.711527145329453,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2025-01,Inflation Ridge-AR Ensemble,2025-02-11,2025-02-12,exp_weighted_q80,1,1,0.8,2.22457256930479,5.344164626782444,3.1195920574776537,59,48,24,48,2024-12,2025-01-15,1.61375306313563,0.6108195061691601,3.8383256324404202,3.22750612627126,0,1,0,1,18.2858960696915
Inflation,CPILFESL,4,pre_release,2025-01,Inflation Ridge-AR Ensemble,2025-02-11,2025-02-12,gaussian_rmse,0,1,0.8,2.22457256930479,5.344164626782444,3.1195920574776537,59,48,24,48,2024-12,2025-01-15,2.8417217636548453,-0.6171491943500551,5.066294332959636,5.6834435273096915,0,1,0,1,8.46214646553777
Inflation,CPILFESL,4,pre_release,2025-01,Inflation Ridge-AR Ensemble,2025-02-11,2025-02-12,rolling_q80,0,1,0.8,2.22457256930479,5.344164626782444,3.1195920574776537,59,48,24,48,2024-12,2025-01-15,2.4046987753260973,-0.18012620602130713,4.6292713446308875,4.809397550652195,0,1,0,1,11.958330372167758
Inflation,CPILFESL,4,pre_release,2025-02,Inflation Ridge-AR Ensemble,2025-03-11,2025-03-12,exp_weighted_q80,1,1,0.8,4.307578716567885,2.7166452189845813,-1.590933497583304,60,48,24,48,2025-01,2025-02-12,2.0499219933015933,2.257656723266292,6.357500709869479,4.099843986603187,1,0,0,0,4.099843986603187
Inflation,CPILFESL,4,pre_release,2025-02,Inflation Ridge-AR Ensemble,2025-03-11,2025-03-12,gaussian_rmse,0,1,0.8,4.307578716567885,2.7166452189845813,-1.590933497583304,60,48,24,48,2025-01,2025-02-12,2.893402678921769,1.4141760376461163,7.200981395489654,5.786805357843537,1,0,0,0,5.786805357843537
Inflation,CPILFESL,4,pre_release,2025-02,Inflation Ridge-AR Ensemble,2025-03-11,2025-03-12,rolling_q80,0,1,0.8,4.307578716567885,2.7166452189845813,-1.590933497583304,60,48,24,48,2025-01,2025-02-12,2.634028113103186,1.6735506034646992,6.941606829671072,5.268056226206372,1,0,0,0,5.268056226206372
Inflation,CPILFESL,4,pre_release,2025-03,Inflation Ridge-AR Ensemble,2025-04-09,2025-04-10,exp_weighted_q80,1,1,0.8,2.857894334578421,0.6782014328148733,-2.1796929017635476,61,48,24,48,2025-02,2025-03-12,1.9350969844621124,0.9227973501163085,4.792991319040533,3.870193968924225,0,1,1,0,6.316153141938576
Inflation,CPILFESL,4,pre_release,2025-03,Inflation Ridge-AR Ensemble,2025-04-09,2025-04-10,gaussian_rmse,0,1,0.8,2.857894334578421,0.6782014328148733,-2.1796929017635476,61,48,24,48,2025-02,2025-03-12,2.908213780103778,-0.050319445525357054,5.766108114682199,5.816427560207556,1,0,0,0,5.816427560207556
Inflation,CPILFESL,4,pre_release,2025-03,Inflation Ridge-AR Ensemble,2025-04-09,2025-04-10,rolling_q80,0,1,0.8,2.857894334578421,0.6782014328148733,-2.1796929017635476,61,48,24,48,2025-02,2025-03-12,2.634028113103186,0.22386622147523472,5.491922447681607,5.268056226206372,1,0,0,0,5.268056226206372
Inflation,CPILFESL,4,pre_release,2025-04,Inflation Ridge-AR Ensemble,2025-05-12,2025-05-13,exp_weighted_q80,1,1,0.8,1.5624004264248135,2.837650784268675,1.2752503578438614,62,48,24,48,2025-03,2025-04-10,2.1380775708680835,-0.57567714444327,3.700477997292897,4.276155141736167,1,0,0,0,4.276155141736167
Inflation,CPILFESL,4,pre_release,2025-04,Inflation Ridge-AR Ensemble,2025-05-12,2025-05-13,gaussian_rmse,0,1,0.8,1.5624004264248135,2.837650784268675,1.2752503578438614,62,48,24,48,2025-03,2025-04-10,2.9081849427833215,-1.345784516358508,4.470585369208135,5.816369885566643,1,0,0,0,5.816369885566643
Inflation,CPILFESL,4,pre_release,2025-04,Inflation Ridge-AR Ensemble,2025-05-12,2025-05-13,rolling_q80,0,1,0.8,1.5624004264248135,2.837650784268675,1.2752503578438614,62,48,24,48,2025-03,2025-04-10,2.634028113103186,-1.0716276866783727,4.196428539528,5.268056226206372,1,0,0,0,5.268056226206372
Inflation,CPILFESL,4,pre_release,2025-05,Inflation Ridge-AR Ensemble,2025-06-10,2025-06-11,exp_weighted_q80,1,1,0.8,3.624860110645428,1.5576688590009269,-2.067191251644501,63,48,24,48,2025-04,2025-05-13,2.0499219933015933,1.5749381173438346,5.674782103947021,4.099843986603187,0,1,1,0,4.272536570032264
Inflation,CPILFESL,4,pre_release,2025-05,Inflation Ridge-AR Ensemble,2025-06-10,2025-06-11,gaussian_rmse,0,1,0.8,3.624860110645428,1.5576688590009269,-2.067191251644501,63,48,24,48,2025-04,2025-05-13,2.5248164561262425,1.1000436545191854,6.149676566771671,5.049632912252486,1,0,0,0,5.049632912252486
Inflation,CPILFESL,4,pre_release,2025-05,Inflation Ridge-AR Ensemble,2025-06-10,2025-06-11,rolling_q80,0,1,0.8,3.624860110645428,1.5576688590009269,-2.067191251644501,63,48,24,48,2025-04,2025-05-13,2.4046987753260973,1.2201613353193306,6.029558885971525,4.809397550652195,1,0,0,0,4.809397550652195
Inflation,CPILFESL,4,pre_release,2025-06,Inflation Ridge-AR Ensemble,2025-07-14,2025-07-15,exp_weighted_q80,1,1,0.8,3.3802130308000775,2.7357167584597164,-0.6444962723403611,64,48,24,48,2025-05,2025-06-11,2.067191251644501,1.3130217791555765,5.4474042824445785,4.134382503289002,1,0,0,0,4.134382503289002
Inflation,CPILFESL,4,pre_release,2025-06,Inflation Ridge-AR Ensemble,2025-07-14,2025-07-15,gaussian_rmse,0,1,0.8,3.3802130308000775,2.7357167584597164,-0.6444962723403611,64,48,24,48,2025-05,2025-06-11,2.5045685517589162,0.8756444790411613,5.884781582558993,5.009137103517832,1,0,0,0,5.009137103517832
Inflation,CPILFESL,4,pre_release,2025-06,Inflation Ridge-AR Ensemble,2025-07-14,2025-07-15,rolling_q80,0,1,0.8,3.3802130308000775,2.7357167584597164,-0.6444962723403611,64,48,24,48,2025-05,2025-06-11,2.1796929017635476,1.20052012903653,5.559905932563625,4.359385803527095,1,0,0,0,4.359385803527095
Inflation,CPILFESL,4,pre_release,2025-07,Inflation Ridge-AR Ensemble,2025-08-11,2025-08-12,exp_weighted_q80,1,1,0.8,3.708671888376977,3.861910881482089,0.1532389931051119,65,48,24,48,2025-06,2025-07-15,2.067191251644501,1.6414806367324761,5.775863140021478,4.134382503289002,1,0,0,0,4.134382503289002
Inflation,CPILFESL,4,pre_release,2025-07,Inflation Ridge-AR Ensemble,2025-08-11,2025-08-12,gaussian_rmse,0,1,0.8,3.708671888376977,3.861910881482089,0.1532389931051119,65,48,24,48,2025-06,2025-07-15,2.2210148456821632,1.487657042694814,5.929686734059141,4.442029691364327,1,0,0,0,4.442029691364327
Inflation,CPILFESL,4,pre_release,2025-07,Inflation Ridge-AR Ensemble,2025-08-11,2025-08-12,rolling_q80,0,1,0.8,3.708671888376977,3.861910881482089,0.1532389931051119,65,48,24,48,2025-06,2025-07-15,2.1380775708680835,1.5705943175088937,5.846749459245061,4.276155141736167,1,0,0,0,4.276155141736167
Inflation,CPILFESL,4,pre_release,2025-08,Inflation Ridge-AR Ensemble,2025-09-10,2025-09-11,exp_weighted_q80,1,1,0.8,3.842412236407993,4.144288642307359,0.3018764058993657,66,48,24,48,2025-07,2025-08-12,2.0499219933015933,1.7924902431063998,5.892334229709586,4.099843986603187,1,0,0,0,4.099843986603187
Inflation,CPILFESL,4,pre_release,2025-08,Inflation Ridge-AR Ensemble,2025-09-10,2025-09-11,gaussian_rmse,0,1,0.8,3.842412236407993,4.144288642307359,0.3018764058993657,66,48,24,48,2025-07,2025-08-12,2.167098363545348,1.6753138728626453,6.009510599953341,4.334196727090696,1,0,0,0,4.334196727090696
Inflation,CPILFESL,4,pre_release,2025-08,Inflation Ridge-AR Ensemble,2025-09-10,2025-09-11,rolling_q80,0,1,0.8,3.842412236407993,4.144288642307359,0.3018764058993657,66,48,24,48,2025-07,2025-08-12,2.086051985208241,1.756360251199752,5.928464221616235,4.172103970416483,1,0,0,0,4.172103970416483
Inflation,CPILFESL,4,pre_release,2025-09,Inflation Ridge-AR Ensemble,2025-10-23,2025-10-24,exp_weighted_q80,1,1,0.8,3.6765006066388093,2.7222557806510395,-0.9542448259877698,67,48,24,48,2025-08,2025-09-11,1.9350969844621124,1.7414036221766969,5.611597591100922,3.870193968924225,1,0,0,0,3.870193968924225
Inflation,CPILFESL,4,pre_release,2025-09,Inflation Ridge-AR Ensemble,2025-10-23,2025-10-24,gaussian_rmse,0,1,0.8,3.6765006066388093,2.7222557806510395,-0.9542448259877698,67,48,24,48,2025-08,2025-09-11,2.1331990164381125,1.5433015902006968,5.809699623076922,4.266398032876225,1,0,0,0,4.266398032876225
Inflation,CPILFESL,4,pre_release,2025-09,Inflation Ridge-AR Ensemble,2025-10-23,2025-10-24,rolling_q80,0,1,0.8,3.6765006066388093,2.7222557806510395,-0.9542448259877698,67,48,24,48,2025-08,2025-09-11,2.067191251644501,1.6093093549943083,5.74369185828331,4.134382503289002,1,0,0,0,4.134382503289002
Inflation,CPILFESL,4,pre_release,2025-11,Inflation Ridge-AR Ensemble,2025-12-17,2025-12-18,exp_weighted_q80,1,1,0.8,2.5276372279023938,1.9080731336838852,-0.6195640942185086,68,48,24,48,2025-09,2025-10-24,1.858704570981132,0.6689326569212617,4.386341798883526,3.7174091419622646,1,0,0,0,3.7174091419622646
Inflation,CPILFESL,4,pre_release,2025-11,Inflation Ridge-AR Ensemble,2025-12-17,2025-12-18,gaussian_rmse,0,1,0.8,2.5276372279023938,1.9080731336838852,-0.6195640942185086,68,48,24,48,2025-09,2025-10-24,2.103634920301238,0.42400230760115587,4.631272148203632,4.207269840602476,1,0,0,0,4.207269840602476
Inflation,CPILFESL,4,pre_release,2025-11,Inflation Ridge-AR Ensemble,2025-12-17,2025-12-18,rolling_q80,0,1,0.8,2.5276372279023938,1.9080731336838852,-0.6195640942185086,68,48,24,48,2025-09,2025-10-24,2.0499219933015933,0.47771523460080045,4.5775592212039875,4.099843986603187,1,0,0,0,4.099843986603187
Inflation,CPILFESL,4,pre_release,2025-12,Inflation Ridge-AR Ensemble,2026-01-12,2026-01-13,exp_weighted_q80,1,1,0.8,2.6816075765147573,2.8672810687485395,0.18567349223378216,69,48,24,48,2025-11,2025-12-18,1.61375306313563,1.0678545133791273,4.295360639650387,3.22750612627126,1,0,0,0,3.22750612627126
Inflation,CPILFESL,4,pre_release,2025-12,Inflation Ridge-AR Ensemble,2026-01-12,2026-01-13,gaussian_rmse,0,1,0.8,2.6816075765147573,2.8672810687485395,0.18567349223378216,69,48,24,48,2025-11,2025-12-18,1.9686205706153352,0.7129870058994221,4.650228147130092,3.93724114123067,1,0,0,0,3.93724114123067
